changeset,From,Validated,SPAM,Import,Tagging Error
28711916,changeset id mentioned in revert changeset,,N,N,N
28719128,changeset id mentioned in revert changeset,,N,N,N
28720442,changeset id mentioned in revert changeset,,N,N,N
28720490,changeset id mentioned in revert changeset,,N,N,N
28721346,changeset id mentioned in revert changeset,,N,N,N
28723446,changeset id mentioned in revert changeset,,N,N,N
28724296,changeset id mentioned in revert changeset,,N,N,N
28731804,changeset id mentioned in revert changeset,,N,N,N
28732432,changeset id mentioned in revert changeset,,N,N,N
28732923,changeset id mentioned in revert changeset,,N,N,N
28743436,changeset id mentioned in revert changeset,,N,N,N
28746203,changeset id mentioned in revert changeset,,N,N,N
28759275,changeset id mentioned in revert changeset,,N,Y,N
28759586,changeset id mentioned in revert changeset,,N,N,N
28767861,changeset id mentioned in revert changeset,,N,N,N
28773408,changeset id mentioned in revert changeset,,N,N,N
28773655,changeset id mentioned in revert changeset,,N,N,N
28774394,changeset id mentioned in revert changeset,,N,N,N
28775125,changeset id mentioned in revert changeset,,N,N,N
28777853,changeset id mentioned in revert changeset,,N,N,N
28786003,changeset id mentioned in revert changeset,,N,N,N
28787232,changeset id mentioned in revert changeset,,N,N,N
28787939,changeset id mentioned in revert changeset,,N,N,N
28795658,changeset id mentioned in revert changeset,,N,N,N
28797360,changeset id mentioned in revert changeset,,N,N,N
28799809,changeset id mentioned in revert changeset,,N,N,N
28800108,changeset id mentioned in revert changeset,,N,N,N
28809025,changeset id mentioned in revert changeset,,N,N,N
28816274,changeset id mentioned in revert changeset,,N,N,N
28819905,changeset id mentioned in revert changeset,,N,N,N
28823654,changeset id mentioned in revert changeset,,N,N,N
28824481,changeset id mentioned in revert changeset,,N,N,N
28824651,changeset id mentioned in revert changeset,,N,N,N
28824748,changeset id mentioned in revert changeset,,N,N,N
28831046,changeset id mentioned in revert changeset,,N,N,N
28837471,changeset id mentioned in revert changeset,,N,N,N
28846897,changeset id mentioned in revert changeset,,N,N,N
28847944,changeset id mentioned in revert changeset,,N,N,N
28850379,changeset id mentioned in revert changeset,,N,N,N
28861158,changeset id mentioned in revert changeset,,N,N,N
28862040,changeset id mentioned in revert changeset,,N,N,N
28866585,changeset id mentioned in revert changeset,,N,N,N
28886436,changeset id mentioned in revert changeset,,N,N,N
28892699,changeset id mentioned in revert changeset,,N,N,N
28908464,changeset id mentioned in revert changeset,,N,N,N
28916030,changeset id mentioned in revert changeset,,N,N,N
28931680,changeset id mentioned in revert changeset,,N,N,N
28938655,changeset id mentioned in revert changeset,,N,N,N
28942283,changeset id mentioned in revert changeset,,N,N,N
28942714,changeset id mentioned in revert changeset,,N,N,N
28952945,changeset id mentioned in revert changeset,,N,N,N
28959576,changeset id mentioned in revert changeset,,N,N,N
28960073,changeset id mentioned in revert changeset,,N,N,N
28961530,changeset id mentioned in revert changeset,,N,N,N
28964157,changeset id mentioned in revert changeset,,N,N,N
28973262,changeset id mentioned in revert changeset,,N,N,N
28976445,changeset id mentioned in revert changeset,,N,N,N
28979338,changeset id mentioned in revert changeset,,N,N,N
28984445,changeset id mentioned in revert changeset,,N,N,N
28986649,changeset id mentioned in revert changeset,,N,N,N
28987028,changeset id mentioned in revert changeset,,N,N,N
28987379,changeset id mentioned in revert changeset,,N,N,N
28987550,changeset id mentioned in revert changeset,,N,N,N
28987654,changeset id mentioned in revert changeset,,N,N,N
28987763,changeset id mentioned in revert changeset,,N,N,N
28987849,changeset id mentioned in revert changeset,,N,N,N
28987994,changeset id mentioned in revert changeset,,N,N,N
28988098,changeset id mentioned in revert changeset,,N,N,N
28988200,changeset id mentioned in revert changeset,,N,N,N
28988250,changeset id mentioned in revert changeset,,N,N,N
28988599,changeset id mentioned in revert changeset,,N,N,N
28988666,changeset id mentioned in revert changeset,,N,N,N
28988774,changeset id mentioned in revert changeset,,N,N,N
28988847,changeset id mentioned in revert changeset,,N,N,N
28990083,changeset id mentioned in revert changeset,,N,N,N
28990165,changeset id mentioned in revert changeset,,N,N,N
28991648,changeset id mentioned in revert changeset,,N,N,N
28992125,changeset id mentioned in revert changeset,,N,N,N
28993835,changeset id mentioned in revert changeset,,N,N,N
28995538,changeset id mentioned in revert changeset,,N,N,N
29002684,changeset id mentioned in revert changeset,,N,N,N
29008196,changeset id mentioned in revert changeset,,N,N,N
29013292,changeset id mentioned in revert changeset,,N,N,N
29013371,changeset id mentioned in revert changeset,,N,N,N
29018872,changeset id mentioned in revert changeset,,N,N,N
29023224,changeset id mentioned in revert changeset,,N,N,N
29026471,changeset id mentioned in revert changeset,,N,N,N
29031301,changeset id mentioned in revert changeset,,N,N,N
29034397,changeset id mentioned in revert changeset,,N,Y,N
29038115,changeset id mentioned in revert changeset,,N,N,N
29040896,changeset id mentioned in revert changeset,,N,N,N
29042331,changeset id mentioned in revert changeset,,N,N,N
29044681,changeset id mentioned in revert changeset,,N,N,N
29063057,changeset id mentioned in revert changeset,,N,N,N
29080250,changeset id mentioned in revert changeset,,N,N,N
29087502,changeset id mentioned in revert changeset,,N,N,N
29089311,changeset id mentioned in revert changeset,,N,N,N
29091316,changeset id mentioned in revert changeset,,N,N,N
29091350,changeset id mentioned in revert changeset,,N,N,N
29091366,changeset id mentioned in revert changeset,,N,N,N
29094108,changeset id mentioned in revert changeset,,N,N,N
29105652,changeset id mentioned in revert changeset,,N,N,N
29108146,changeset id mentioned in revert changeset,,N,N,N
29111280,changeset id mentioned in revert changeset,,N,N,N
29141023,changeset id mentioned in revert changeset,,N,N,N
29148755,changeset id mentioned in revert changeset,,N,N,N
29148802,changeset id mentioned in revert changeset,,N,N,N
29149179,changeset id mentioned in revert changeset,,N,N,N
29149338,changeset id mentioned in revert changeset,,N,N,N
29157019,changeset id mentioned in revert changeset,,N,N,N
29160440,changeset id mentioned in revert changeset,,N,N,N
29160744,changeset id mentioned in revert changeset,,N,N,N
29175206,changeset id mentioned in revert changeset,,N,N,N
29180995,changeset id mentioned in revert changeset,,N,N,N
29184606,changeset id mentioned in revert changeset,,N,N,N
29184814,changeset id mentioned in revert changeset,,N,N,N
29185119,changeset id mentioned in revert changeset,,N,N,N
29185665,changeset id mentioned in revert changeset,,N,N,N
29186053,changeset id mentioned in revert changeset,,N,N,N
29186394,changeset id mentioned in revert changeset,,N,N,N
29195027,changeset id mentioned in revert changeset,,N,N,N
29195070,changeset id mentioned in revert changeset,,N,N,N
29195176,changeset id mentioned in revert changeset,,N,N,N
29196127,changeset id mentioned in revert changeset,,N,N,N
29196578,changeset id mentioned in revert changeset,,N,N,N
29200505,changeset id mentioned in revert changeset,,N,N,N
29216135,changeset id mentioned in revert changeset,,N,N,N
29218792,changeset id mentioned in revert changeset,,N,N,N
29220414,changeset id mentioned in revert changeset,,N,N,N
29230152,changeset id mentioned in revert changeset,,N,N,N
29251163,changeset id mentioned in revert changeset,,N,N,N
29251583,changeset id mentioned in revert changeset,,N,N,N
29252007,changeset id mentioned in revert changeset,,N,N,N
29252084,changeset id mentioned in revert changeset,,N,N,N
29253398,changeset id mentioned in revert changeset,,N,N,N
29270391,changeset id mentioned in revert changeset,,N,N,N
29278321,changeset id mentioned in revert changeset,,N,N,N
29278956,changeset id mentioned in revert changeset,,N,N,N
29281308,changeset id mentioned in revert changeset,,N,N,N
29291714,changeset id mentioned in revert changeset,,N,N,N
29296360,changeset id mentioned in revert changeset,,N,N,N
29297521,changeset id mentioned in revert changeset,,N,N,N
29297734,changeset id mentioned in revert changeset,,N,N,N
29297834,changeset id mentioned in revert changeset,,N,N,N
29297933,changeset id mentioned in revert changeset,,N,N,N
29298383,changeset id mentioned in revert changeset,,N,N,N
29298419,changeset id mentioned in revert changeset,,N,N,N
29298484,changeset id mentioned in revert changeset,,N,N,N
29302936,changeset id mentioned in revert changeset,,N,N,N
29305003,changeset id mentioned in revert changeset,,N,N,N
29308008,changeset id mentioned in revert changeset,,N,N,N
29311274,changeset id mentioned in revert changeset,,N,N,N
29313262,changeset id mentioned in revert changeset,,N,N,N
29324659,changeset id mentioned in revert changeset,,N,N,N
29338635,changeset id mentioned in revert changeset,,N,N,N
29372749,changeset id mentioned in revert changeset,,N,N,N
29376340,changeset id mentioned in revert changeset,,N,N,N
29377069,changeset id mentioned in revert changeset,,N,N,N
29377281,changeset id mentioned in revert changeset,,N,N,N
29378146,changeset id mentioned in revert changeset,,N,N,N
29378336,changeset id mentioned in revert changeset,,N,N,N
29384606,changeset id mentioned in revert changeset,,N,N,N
29398802,changeset id mentioned in revert changeset,,N,N,N
29404165,changeset id mentioned in revert changeset,,N,N,N
29406590,changeset id mentioned in revert changeset,,N,N,N
29413320,changeset id mentioned in revert changeset,,N,N,N
29426345,changeset id mentioned in revert changeset,,N,N,N
29427447,changeset id mentioned in revert changeset,,N,N,N
29429625,changeset id mentioned in revert changeset,,N,N,N
29430056,changeset id mentioned in revert changeset,,N,N,N
29435960,changeset id mentioned in revert changeset,,N,N,N
29436193,changeset id mentioned in revert changeset,,N,N,N
29438947,changeset id mentioned in revert changeset,,N,N,N
29441340,changeset id mentioned in revert changeset,,N,N,N
29442192,changeset id mentioned in revert changeset,,N,N,N
29471292,changeset id mentioned in revert changeset,,N,N,N
29473097,changeset id mentioned in revert changeset,,N,N,N
29473931,changeset id mentioned in revert changeset,,N,N,N
29477895,changeset id mentioned in revert changeset,,N,N,N
29477909,changeset id mentioned in revert changeset,,N,N,N
29477951,changeset id mentioned in revert changeset,,N,N,N
29481815,changeset id mentioned in revert changeset,,N,N,N
29482587,changeset id mentioned in revert changeset,,N,N,N
29495376,changeset id mentioned in revert changeset,,N,N,N
29495755,changeset id mentioned in revert changeset,,N,N,N
29504283,changeset id mentioned in revert changeset,,N,N,N
29504903,changeset id mentioned in revert changeset,,N,N,N
29505180,changeset id mentioned in revert changeset,,N,N,N
29505495,changeset id mentioned in revert changeset,,N,N,N
29550230,changeset id mentioned in revert changeset,,N,N,N
29550435,changeset id mentioned in revert changeset,,N,N,N
29554779,changeset id mentioned in revert changeset,,N,N,N
29560389,changeset id mentioned in revert changeset,,N,N,N
29569465,changeset id mentioned in revert changeset,,N,N,N
29576134,changeset id mentioned in revert changeset,,N,N,N
29578084,changeset id mentioned in revert changeset,Y,N,Y,N
29588379,changeset id mentioned in revert changeset,,N,N,N
29588469,changeset id mentioned in revert changeset,,N,N,N
29589909,changeset id mentioned in revert changeset,,N,N,N
29593263,changeset id mentioned in revert changeset,,N,N,N
29598284,changeset id mentioned in revert changeset,,N,N,N
29604742,changeset id mentioned in revert changeset,,N,N,N
29608780,changeset id mentioned in revert changeset,,N,N,N
29619949,changeset id mentioned in revert changeset,,N,N,N
29623070,changeset id mentioned in revert changeset,Y,N,Y,N
29629628,changeset id mentioned in revert changeset,Y,N,Y,N
29630172,changeset id mentioned in revert changeset,Y,N,N,N
29642287,changeset id mentioned in revert changeset,,N,N,N
29645378,changeset id mentioned in revert changeset,,N,N,N
29648955,changeset id mentioned in revert changeset,,N,N,N
29652958,changeset id mentioned in revert changeset,,N,N,N
29659404,changeset id mentioned in revert changeset,,N,N,N
29665327,changeset id mentioned in revert changeset,,N,N,N
29666499,changeset id mentioned in revert changeset,,N,N,N
29672513,changeset id mentioned in revert changeset,,N,N,N
29682909,changeset id mentioned in revert changeset,,N,N,N
29684896,changeset id mentioned in revert changeset,Y,N,Y,N
29702703,changeset id mentioned in revert changeset,,N,N,N
29712705,changeset id mentioned in revert changeset,,N,N,N
29717274,changeset id mentioned in revert changeset,,N,N,N
29717773,changeset id mentioned in revert changeset,,N,N,N
29721888,changeset id mentioned in revert changeset,,N,N,N
29722296,changeset id mentioned in revert changeset,,N,N,N
29726221,changeset id mentioned in revert changeset,,N,N,N
29726719,changeset id mentioned in revert changeset,,N,N,N
29727822,changeset id mentioned in revert changeset,,N,N,N
29729157,changeset id mentioned in revert changeset,,N,N,N
29729352,changeset id mentioned in revert changeset,,N,N,N
29730352,changeset id mentioned in revert changeset,,N,N,N
